Sequence,Start,End,Primer
NC_017592,1845136,1846941,fwd
NC_017592,1846941,1848703,fwd
NC_017592,1848703,1850586,fwd
NC_017592,1854192,1855183,fwd
NC_017592,1855183,1856966,fwd
NC_017592,1856966,1857707,fwd
NC_017592,1857707,1859490,fwd
NC_017592,1859490,1861295,fwd
NC_017592,1861295,1863072,fwd
NC_017592,1863072,1864864,fwd
NC_017592,1864864,1866603,fwd
NC_017592,1866603,1868404,fwd
NC_017592,1868404,1870137,fwd
NC_017592,1870137,1871850,fwd
NC_017592,1871850,1873613,fwd
NC_017592,1873613,1875337,fwd
NC_017592,1875337,1877179,fwd
NC_017592,1877179,1878955,fwd
NC_017592,1878955,1880564,fwd
NC_017592,1880564,1882386,fwd
NC_017592,1882386,1884151,fwd
NC_017592,1884151,1885944,fwd
NC_017592,1885944,1887762,fwd
NC_017592,1887762,1889490,fwd
NC_017592,1889490,1891154,fwd
NC_017592,1891154,1892920,fwd
NC_017592,1892920,1894591,fwd
NC_017592,1897804,1899662,fwd
NC_017592,1899662,1901418,fwd
NC_017592,1901418,1903270,fwd
NC_017592,1903270,1905053,fwd
NC_017592,1905053,1906804,fwd
NC_017592,1906804,1908639,fwd
NC_017592,1908639,1910256,fwd
NC_017592,1910256,1912035,fwd
NC_017592,1912035,1913864,fwd
NC_017592,1913864,1915581,fwd
NC_017592,1915581,1917461,fwd
NC_017592,1917461,1919292,fwd
NC_017592,1919292,1921063,fwd
NC_017592,1921063,1922856,fwd
NC_017592,1922856,1924676,fwd
NC_017592,1924676,1926491,fwd
NC_017592,1926491,1928263,fwd
NC_017592,1928263,1930109,fwd
NC_017592,1930109,1931912,fwd
NC_017592,1931912,1933735,fwd
NC_017592,1933735,1935259,fwd
NC_017592,1935259,1937076,fwd
NC_017592,1937076,1938880,fwd
NC_017592,1938880,1940580,fwd
NC_017592,1940580,1942379,fwd
NC_017592,1942379,1944056,fwd
NC_017592,1944056,1945882,fwd
NC_017592,1945882,1947609,fwd
NC_017592,1947609,1949399,fwd
NC_017592,1949399,1951122,fwd
NC_017592,1951122,1952996,fwd
NC_017592,1952996,1954629,fwd
NC_017592,1954629,1956358,fwd
NC_017592,1956358,1957993,fwd
NC_017592,1957993,1959667,fwd
NC_017592,1959667,1961353,fwd
NC_017592,1961353,1963155,fwd
NC_017592,1963155,1965289,fwd
NC_017592,1965289,1966690,fwd
NC_017592,1966690,1968388,fwd
NC_017592,1968388,1970055,fwd
NC_017592,1970055,1971953,fwd
NC_017592,1971953,1973690,fwd
NC_017592,1973690,1975584,fwd
NC_017592,1975584,1977414,fwd
NC_017592,1977414,1979139,fwd
NC_017592,1979139,1980827,fwd
NC_017592,1980827,1982606,fwd
NC_017592,1982606,1984377,fwd
NC_017592,1984377,1986219,fwd
NC_017592,1986219,1987834,fwd
NC_017592,1987834,1989658,fwd
NC_017592,1989658,1991433,fwd
NC_017592,1991433,1993256,fwd
NC_017592,1993256,1995114,fwd
NC_017592,1995114,1996838,fwd
NC_017592,1996838,1998485,fwd
NC_017592,1998485,2000293,fwd
NC_017592,2000293,2002001,fwd
NC_017592,2002001,2003549,fwd
NC_017592,2003549,2005429,fwd
NC_017592,2005429,2007061,fwd
NC_017592,2010613,2012380,fwd
NC_017592,2012380,2014037,fwd
NC_017592,2014037,2015865,fwd
NC_017592,2015865,2017688,fwd
NC_017592,2017688,2019479,fwd
NC_017592,2019479,2021232,fwd
NC_017592,2021232,2022938,fwd
NC_017592,2022938,2024317,fwd
NC_017592,2024317,2026063,fwd
NC_017592,2026063,2027574,fwd
NC_017592,2027574,2029371,fwd
NC_017592,2029371,2030665,fwd
NC_017592,2030665,2032344,fwd
NC_017592,2032344,2033521,fwd
NC_017592,2033521,2034453,fwd
NC_017592,2064,3932,rev
NC_017592,3932,5770,rev
NC_017592,5770,7610,rev
NC_017592,7610,9442,rev
NC_017592,9442,11156,rev
NC_017592,11156,12938,rev
NC_017592,15188,16825,rev
NC_017592,16825,18285,rev
NC_017592,18285,19869,rev
NC_017592,19869,21290,rev
NC_017592,21290,21928,rev
NC_017592,21928,23661,rev
NC_017592,23661,25483,rev
NC_017592,25483,27256,rev
NC_017592,27256,29011,rev
NC_017592,29011,30786,rev
NC_017592,30786,32571,rev
NC_017592,32571,34369,rev
NC_017592,34369,36147,rev
NC_017592,36147,37958,rev
NC_017592,37958,39793,rev
NC_017592,39793,41582,rev
NC_017592,41582,43400,rev
NC_017592,43400,45230,rev
NC_017592,45230,47046,rev
NC_017592,47046,48889,rev
NC_017592,48889,50716,rev
NC_017592,50716,52512,rev
NC_017592,52512,54347,rev
NC_017592,54347,56122,rev
NC_017592,56122,57886,rev
NC_017592,57886,59715,rev
NC_017592,59715,61500,rev
NC_017592,61500,63302,rev
NC_017592,63302,65107,rev
NC_017592,65107,66912,rev
NC_017592,66912,68743,rev
NC_017592,68743,70571,rev
NC_017592,70571,72377,rev
NC_017592,72377,74132,rev
NC_017592,74132,75953,rev
NC_017592,75953,77715,rev
NC_017592,77715,79479,rev
NC_017592,79479,81263,rev
NC_017592,81263,83064,rev
NC_017592,83064,84907,rev
NC_017592,84907,86710,rev
NC_017592,86710,88513,rev
NC_017592,88513,90347,rev
NC_017592,90347,92120,rev
NC_017592,92120,93881,rev
NC_017592,93881,95644,rev
NC_017592,95644,97444,rev
NC_017592,97444,99245,rev
NC_017592,99245,101013,rev
NC_017592,101013,102903,rev
NC_017592,102903,104670,rev
NC_017592,104670,106516,rev
NC_017592,106516,108294,rev
NC_017592,108294,110069,rev
NC_017592,110069,111858,rev
NC_017592,114120,115494,rev
NC_017592,115494,117269,rev
NC_017592,117269,119079,rev
NC_017592,119079,120906,rev
NC_017592,120906,122715,rev
NC_017592,122715,124534,rev
NC_017592,124534,126256,rev
NC_017592,126256,128072,rev
NC_017592,128072,129877,rev
NC_017592,129877,131690,rev
NC_017592,131690,133448,rev
NC_017592,133448,135233,rev
NC_017592,135233,136991,rev
NC_017592,136991,138774,rev
NC_017592,138774,140590,rev
NC_017592,140590,142352,rev
NC_017592,142352,144130,rev
NC_017592,144130,145885,rev
NC_017592,145885,147690,rev
NC_017592,147690,149462,rev
NC_017592,149462,151267,rev
NC_017592,151267,153030,rev
NC_017592,153030,154358,rev
NC_017592,154358,156057,rev
NC_017592,156057,157864,rev
NC_017592,157864,159609,rev
NC_017592,159609,161397,rev
NC_017592,161397,163240,rev
NC_017592,163240,165036,rev
NC_017592,165036,166860,rev
NC_017592,166860,168629,rev
NC_017592,168629,170451,rev
NC_017592,170451,172204,rev
NC_017592,172204,173971,rev
NC_017592,173971,175583,rev
NC_017592,175583,177344,rev
NC_017592,177344,179021,rev
NC_017592,179021,180774,rev
NC_017592,180774,182550,rev
NC_017592,182550,184316,rev
NC_017592,184316,186152,rev
NC_017592,186152,187961,rev
NC_017592,187961,189771,rev
NC_017592,189771,191598,rev
NC_017592,191598,193404,rev
NC_017592,193404,195206,rev
NC_017592,195206,197039,rev
NC_017592,200615,202397,rev
NC_017592,202397,204142,rev
NC_017592,204142,205912,rev
NC_017592,205912,207707,rev
NC_017592,211274,213116,rev
NC_017592,213116,214966,rev
NC_017592,214966,216799,rev
NC_017592,216799,218575,rev
NC_017592,218575,220409,rev
NC_017592,220409,222178,rev
NC_017592,222178,223970,rev
NC_017592,223970,225802,rev
NC_017592,225802,227598,rev
NC_017592,227598,229408,rev
NC_017592,229408,231166,rev
NC_017592,231166,232989,rev
NC_017592,232989,234771,rev
NC_017592,234771,236556,rev
NC_017592,236556,238385,rev
NC_017592,238385,240143,rev
NC_017592,240143,241985,rev
NC_017592,241985,243796,rev
NC_017592,243796,245599,rev
NC_017592,245599,247405,rev
NC_017592,247405,249086,rev
NC_017592,249086,250909,rev
NC_017592,250909,252699,rev
NC_017592,252699,254201,rev
NC_017592,254201,256029,rev
NC_017592,256029,257829,rev
NC_017592,257829,259637,rev
NC_017592,259637,261407,rev
NC_017592,261407,263164,rev
NC_017592,263164,264916,rev
NC_017592,264916,266681,rev
NC_017592,266681,268443,rev
NC_017592,268443,270196,rev
NC_017592,270196,272023,rev
NC_017592,272023,273797,rev
NC_017592,273797,275594,rev
NC_017592,275594,277405,rev
NC_017592,277405,279233,rev
NC_017592,279233,280999,rev
NC_017592,280999,282831,rev
NC_017592,282831,284601,rev
NC_017592,284601,286390,rev
NC_017592,286390,288203,rev
NC_017592,291779,293571,rev
NC_017592,293571,295280,rev
NC_017592,295280,297077,rev
NC_017592,297077,298862,rev
NC_017592,298862,300616,rev
NC_017592,300616,302385,rev
NC_017592,302385,304141,rev
NC_017592,304141,305872,rev
NC_017592,305872,307622,rev
NC_017592,307622,309362,rev
NC_017592,309362,311108,rev
NC_017592,311108,312826,rev
NC_017592,312826,314643,rev
NC_017592,314643,316442,rev
NC_017592,316442,318215,rev
NC_017592,318215,320010,rev
NC_017592,320010,321843,rev
NC_017592,321843,323663,rev
NC_017592,323663,325491,rev
NC_017592,325491,327252,rev
NC_017592,327252,329015,rev
NC_017592,329015,330785,rev
NC_017592,330785,332497,rev
NC_017592,332497,334276,rev
NC_017592,334276,336078,rev
NC_017592,336078,337845,rev
NC_017592,337845,339689,rev
NC_017592,339689,341526,rev
NC_017592,341526,343278,rev
NC_017592,343278,345077,rev
NC_017592,345077,346843,rev
NC_017592,346843,348589,rev
NC_017592,348589,350390,rev
NC_017592,350390,352200,rev
NC_017592,352200,354022,rev
NC_017592,354022,355787,rev
NC_017592,355787,357591,rev
NC_017592,357591,359429,rev
NC_017592,359429,361230,rev
NC_017592,361230,363014,rev
NC_017592,363014,364806,rev
NC_017592,364806,366646,rev
NC_017592,366646,368446,rev
NC_017592,368446,370207,rev
NC_017592,370207,371984,rev
NC_017592,371984,373739,rev
NC_017592,373739,375537,rev
NC_017592,375537,377301,rev
NC_017592,377301,379126,rev
NC_017592,379126,380971,rev
NC_017592,380971,382806,rev
NC_017592,382806,384628,rev
NC_017592,384628,386427,rev
NC_017592,386427,388200,rev
NC_017592,388200,390016,rev
NC_017592,390016,391795,rev
NC_017592,391795,393637,rev
NC_017592,393637,395475,rev
NC_017592,395475,397281,rev
NC_017592,397281,399040,rev
NC_017592,399040,400834,rev
NC_017592,400834,402598,rev
NC_017592,402598,404428,rev
NC_017592,404428,406263,rev
NC_017592,406263,408108,rev
NC_017592,408108,409946,rev
NC_017592,409946,411737,rev
NC_017592,411737,413548,rev
NC_017592,413548,415301,rev
NC_017592,415301,417094,rev
NC_017592,417094,418939,rev
NC_017592,418939,420722,rev
NC_017592,420722,422500,rev
NC_017592,422500,424304,rev
NC_017592,424304,426072,rev
NC_017592,426072,427920,rev
NC_017592,427920,429764,rev
NC_017592,429764,431591,rev
NC_017592,431591,433382,rev
NC_017592,433382,435224,rev
NC_017592,438808,440581,rev
NC_017592,440581,442362,rev
NC_017592,442362,444125,rev
NC_017592,444125,445911,rev
NC_017592,445911,447661,rev
NC_017592,447661,449550,rev
NC_017592,449550,451317,rev
NC_017592,451317,453087,rev
NC_017592,453087,454865,rev
NC_017592,454865,456706,rev
NC_017592,456706,458440,rev
NC_017592,458440,460192,rev
NC_017592,460192,462017,rev
NC_017592,462017,463834,rev
NC_017592,463834,465631,rev
NC_017592,465631,467445,rev
NC_017592,467445,469227,rev
NC_017592,469227,470992,rev
NC_017592,470992,472798,rev
NC_017592,472798,474598,rev
NC_017592,474598,476443,rev
NC_017592,476443,478207,rev
NC_017592,478207,480044,rev
NC_017592,480044,481819,rev
NC_017592,481819,483588,rev
NC_017592,483588,485397,rev
NC_017592,485397,487196,rev
NC_017592,487196,489032,rev
NC_017592,489032,490787,rev
NC_017592,490787,492541,rev
NC_017592,492541,494309,rev
NC_017592,494309,495835,rev
NC_017592,495835,497595,rev
NC_017592,497595,499345,rev
NC_017592,499345,501126,rev
NC_017592,501126,502877,rev
NC_017592,502877,504693,rev
NC_017592,504693,506468,rev
NC_017592,506468,508160,rev
NC_017592,508160,509966,rev
NC_017592,509966,511741,rev
NC_017592,511741,513521,rev
NC_017592,513521,515314,rev
NC_017592,515314,517156,rev
NC_017592,517156,518949,rev
NC_017592,518949,520643,rev
NC_017592,520643,522420,rev
NC_017592,522420,524140,rev
NC_017592,524140,525982,rev
NC_017592,525982,527754,rev
NC_017592,527754,529562,rev
NC_017592,529562,531334,rev
NC_017592,531334,533150,rev
NC_017592,533150,534917,rev
NC_017592,534917,536685,rev
NC_017592,536685,538515,rev
NC_017592,538515,540335,rev
NC_017592,540335,542159,rev
NC_017592,542159,543941,rev
NC_017592,543941,545788,rev
NC_017592,545788,547465,rev
NC_017592,547465,549227,rev
NC_017592,549227,550987,rev
NC_017592,550987,552819,rev
NC_017592,552819,554606,rev
NC_017592,554606,556437,rev
NC_017592,556437,558222,rev
NC_017592,558222,559991,rev
NC_017592,559991,561811,rev
NC_017592,561811,563604,rev
NC_017592,563604,565401,rev
NC_017592,565401,567210,rev
NC_017592,567210,568970,rev
NC_017592,568970,570765,rev
NC_017592,570765,572526,rev
NC_017592,576155,576174,rev
NC_017592,579712,581404,rev
NC_017592,584893,586709,rev
NC_017592,586709,588489,rev
NC_017592,592077,593888,rev
NC_017592,593888,595674,rev
NC_017592,595674,597522,rev
NC_017592,597522,599337,rev
NC_017592,599337,601155,rev
NC_017592,601155,602971,rev
NC_017592,602971,604782,rev
NC_017592,604782,606540,rev
NC_017592,606540,608318,rev
NC_017592,608318,610101,rev
NC_017592,610101,611944,rev
NC_017592,611944,613755,rev
NC_017592,613755,615521,rev
NC_017592,615521,617294,rev
NC_017592,617294,619084,rev
NC_017592,619084,620865,rev
NC_017592,620865,622691,rev
NC_017592,622691,624497,rev
NC_017592,624497,626251,rev
NC_017592,626251,628070,rev
NC_017592,628070,629723,rev
NC_017592,629723,631548,rev
NC_017592,631548,633151,rev
NC_017592,633151,634977,rev
NC_017592,634977,636752,rev
NC_017592,636752,638544,rev
NC_017592,638544,640189,rev
NC_017592,640189,641920,rev
NC_017592,641920,643657,rev
NC_017592,643657,645216,rev
NC_017592,645216,647049,rev
NC_017592,647049,648846,rev
NC_017592,648846,650645,rev
NC_017592,650645,652261,rev
NC_017592,652261,654070,rev
NC_017592,654070,655827,rev
NC_017592,655827,657627,rev
NC_017592,657627,659411,rev
NC_017592,659411,661212,rev
NC_017592,661212,662997,rev
NC_017592,662997,664831,rev
NC_017592,664831,666638,rev
NC_017592,666638,668335,rev
NC_017592,668335,670092,rev
NC_017592,670092,671857,rev
NC_017592,671857,673698,rev
NC_017592,673698,675470,rev
NC_017592,675470,677300,rev
NC_017592,677300,679093,rev
NC_017592,679093,680930,rev
NC_017592,680930,682700,rev
NC_017592,682700,684541,rev
NC_017592,684541,686344,rev
NC_017592,686344,688097,rev
NC_017592,688097,689882,rev
NC_017592,689882,691717,rev
NC_017592,691717,693483,rev
NC_017592,693483,695295,rev
NC_017592,695295,697121,rev
NC_017592,697121,698941,rev
NC_017592,698941,700738,rev
NC_017592,700738,702663,rev
NC_017592,702663,704362,rev
NC_017592,704362,706187,rev
NC_017592,706187,707973,rev
NC_017592,707973,709814,rev
NC_017592,709814,711607,rev
NC_017592,711607,713377,rev
NC_017592,713377,715225,rev
NC_017592,715225,717045,rev
NC_017592,717045,718847,rev
NC_017592,718847,720631,rev
NC_017592,720631,722410,rev
NC_017592,722410,724195,rev
NC_017592,724195,725984,rev
NC_017592,725984,727736,rev
NC_017592,727736,729504,rev
NC_017592,729504,731327,rev
NC_017592,731327,733078,rev
NC_017592,733078,734916,rev
NC_017592,734916,736743,rev
NC_017592,736743,738499,rev
NC_017592,738499,740319,rev
NC_017592,740319,742102,rev
NC_017592,742102,743913,rev
NC_017592,743913,745719,rev
NC_017592,745719,747547,rev
NC_017592,747547,749356,rev
NC_017592,749356,751184,rev
NC_017592,751184,752994,rev
NC_017592,752994,754739,rev
NC_017592,754739,756546,rev
NC_017592,756546,758388,rev
NC_017592,758388,760234,rev
NC_017592,760234,762018,rev
NC_017592,762018,763885,rev
NC_017592,763885,765609,rev
NC_017592,765609,767393,rev
NC_017592,767393,769224,rev
NC_017592,769224,771019,rev
NC_017592,771019,772804,rev
NC_017592,772804,774557,rev
NC_017592,774557,776362,rev
NC_017592,776362,778190,rev
NC_017592,778190,779958,rev
NC_017592,779958,781804,rev
NC_017592,781804,783632,rev
NC_017592,783632,785446,rev
NC_017592,785446,787269,rev
NC_017592,787269,789073,rev
NC_017592,789073,790824,rev
NC_017592,790824,792596,rev
NC_017592,792596,794400,rev
NC_017592,794400,796228,rev
NC_017592,796228,798067,rev
NC_017592,798067,799691,rev
NC_017592,799691,801533,rev
NC_017592,801533,803377,rev
NC_017592,803377,805176,rev
NC_017592,805176,806893,rev
NC_017592,806893,808704,rev
NC_017592,808704,810551,rev
NC_017592,810551,812314,rev
NC_017592,812314,814147,rev
NC_017592,814147,815921,rev
NC_017592,815921,817732,rev
NC_017592,817732,819563,rev
NC_017592,819563,821227,rev
NC_017592,821227,822973,rev
NC_017592,822973,824781,rev
NC_017592,824781,826541,rev
NC_017592,826541,828354,rev
NC_017592,828354,830171,rev
NC_017592,830171,831989,rev
NC_017592,831989,833798,rev
NC_017592,833798,835594,rev
NC_017592,835594,837435,rev
NC_017592,837435,839197,rev
NC_017592,839197,840971,rev
NC_017592,840971,842705,rev
NC_017592,842705,844459,rev
NC_017592,844459,846156,rev
NC_017592,846156,847999,rev
NC_017592,847999,849792,rev
NC_017592,849792,851631,rev
NC_017592,851631,853437,rev
NC_017592,853437,855200,rev
NC_017592,855200,856979,rev
NC_017592,856979,858769,rev
NC_017592,858769,860570,rev
NC_017592,860570,862336,rev
NC_017592,862336,864160,rev
NC_017592,864160,865983,rev
NC_017592,865983,867778,rev
NC_017592,867778,869584,rev
NC_017592,869584,871366,rev
NC_017592,871366,873190,rev
NC_017592,873190,874903,rev
NC_017592,874903,876744,rev
NC_017592,876744,878571,rev
NC_017592,878571,880377,rev
NC_017592,880377,882181,rev
NC_017592,882181,883935,rev
NC_017592,883935,885755,rev
NC_017592,885755,887535,rev
NC_017592,887535,889301,rev
NC_017592,889301,891061,rev
NC_017592,891061,892862,rev
NC_017592,892862,894699,rev
NC_017592,894699,896393,rev
NC_017592,896393,898187,rev
NC_017592,898187,899958,rev
NC_017592,899958,901728,rev
NC_017592,901728,903488,rev
NC_017592,903488,905259,rev
NC_017592,905259,907049,rev
NC_017592,907049,908810,rev
NC_017592,908810,910642,rev
NC_017592,910642,912441,rev
NC_017592,912441,914264,rev
NC_017592,914264,915837,rev
NC_017592,915837,917509,rev
NC_017592,917509,919351,rev
NC_017592,919351,921170,rev
NC_017592,921170,922826,rev
NC_017592,922826,924605,rev
NC_017592,924605,926434,rev
NC_017592,926434,928262,rev
NC_017592,928262,930095,rev
NC_017592,930095,931942,rev
NC_017592,931942,933765,rev
NC_017592,933765,935576,rev
NC_017592,935576,937237,rev
NC_017592,937237,938956,rev
NC_017592,938956,940689,rev
NC_017592,940689,942526,rev
NC_017592,942526,944268,rev
NC_017592,944268,946098,rev
NC_017592,946098,947926,rev
NC_017592,947926,949710,rev
NC_017592,949710,951554,rev
NC_017592,951554,953305,rev
NC_017592,953305,955067,rev
NC_017592,955067,956833,rev
NC_017592,956833,958647,rev
NC_017592,958647,960490,rev
NC_017592,960490,962335,rev
NC_017592,962335,964044,rev
NC_017592,964044,965887,rev
NC_017592,965887,967448,rev
NC_017592,967448,969035,rev
NC_017592,969035,970753,rev
NC_017592,970753,972219,rev
NC_017592,972219,973975,rev
NC_017592,973975,975373,rev
NC_017592,975373,977143,rev
NC_017592,977143,978859,rev
NC_017592,978859,980485,rev
NC_017592,980485,982283,rev
NC_017592,982283,984094,rev
NC_017592,984094,985938,rev
NC_017592,985938,987704,rev
NC_017592,987704,989545,rev
NC_017592,989545,991370,rev
NC_017592,991370,993132,rev
NC_017592,993132,994909,rev
NC_017592,994909,996673,rev
NC_017592,996673,998433,rev
NC_017592,998433,1000217,rev
NC_017592,1000217,1002066,rev
NC_017592,1005676,1007490,rev
NC_017592,1007490,1009285,rev
NC_017592,1009285,1011045,rev
NC_017592,1011045,1012835,rev
NC_017592,1012835,1014603,rev
NC_017592,1018136,1018156,rev
NC_017592,1021585,1023369,rev
NC_017592,1023369,1025184,rev
NC_017592,1025184,1026942,rev
NC_017592,1026942,1028716,rev
NC_017592,1028716,1030458,rev
NC_017592,1030458,1032300,rev
NC_017592,1032300,1034060,rev
NC_017592,1034060,1035826,rev
NC_017592,1035826,1037658,rev
NC_017592,1037658,1039422,rev
NC_017592,1039422,1041170,rev
NC_017592,1041170,1042954,rev
NC_017592,1042954,1044803,rev
NC_017592,1044803,1046517,rev
NC_017592,1046517,1048280,rev
NC_017592,1048280,1050042,rev
NC_017592,1050042,1051864,rev
NC_017592,1051864,1053657,rev
NC_017592,1053657,1055478,rev
NC_017592,1055478,1057258,rev
NC_017592,1057258,1059041,rev
NC_017592,1059041,1060888,rev
NC_017592,1060888,1062688,rev
NC_017592,1062688,1064155,rev
NC_017592,1064155,1065989,rev
NC_017592,1065989,1067835,rev
NC_017592,1067835,1069678,rev
NC_017592,1069678,1071447,rev
NC_017592,1071447,1073196,rev
NC_017592,1073196,1074948,rev
NC_017592,1074948,1076776,rev
NC_017592,1076776,1078531,rev
NC_017592,1078531,1080320,rev
NC_017592,1080320,1082167,rev
NC_017592,1082167,1083681,rev
NC_017592,1083681,1085436,rev
NC_017592,1085436,1087234,rev
NC_017592,1087234,1089033,rev
NC_017592,1089033,1090850,rev
NC_017592,1090850,1092663,rev
NC_017592,1092663,1094452,rev
NC_017592,1094452,1096246,rev
NC_017592,1099782,1101586,rev
