sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
Yale-CS00193,31201,Spisula,Spisula solida,,75,17.131,,0,0,
Yale-CS00193,2598453,Streptococcus,Streptococcus sp. 116-D4,,3,0.6852,,0,0,
Yale-CS00193,2997354,Sphingomonas,Sphingomonas sp. So64.6b,,12,2.741,,0,0,
Yale-CS00193,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,2,0.4568,
Yale-CS00193,748215,Sesia,Sesia apiformis,,521,119.003,,0,0,
Yale-CS00193,1282,Staphylococcus,Staphylococcus epidermidis,,8,1.8273,,128,29.2369,
Yale-CS00193,1517551,Sphingomonas,Sphingomonas sp. HMP6,,27,6.1672,,6,1.3705,
Yale-CS00193,1747,Cutibacterium,Cutibacterium acnes,,290,66.2398,,172,39.2871,
Yale-CS00193,28037,Streptococcus,Streptococcus mitis,,18,4.1114,,0,0,
Yale-CS00193,257758,Streptococcus,Streptococcus pseudopneumoniae,,1,0.2284,,0,0,
Yale-CS00193,2819619,Streptococcus,Streptococcus toyakuensis,,3,0.6852,,0,0,
Yale-CS00040,712623,Streptococcus,Streptococcus sp. oral taxon 061,,162,28.7513,,0,0,
Yale-CS00040,1318,Streptococcus,Streptococcus parasanguinis,,0,0,,13,2.3072,
Yale-CS00040,748215,Sesia,Sesia apiformis,,2,0.355,,0,0,
Yale-CS00040,1419814,Streptococcus,Streptococcus sp. VT 162,,1209,214.57,,34,6.0342,
Yale-CS00040,1902136,Streptococcus,Streptococcus sp. NPS 308,,44891,7967.13,,15,2.6622,
Yale-CS00040,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,505,89.626,
Yale-CS00040,1343,Streptococcus,Streptococcus vestibularis,,1,0.1775,,3,0.5324,
Yale-CS00040,1305,Streptococcus,Streptococcus sanguinis,,2,0.355,,529,93.8855,
Yale-CS00040,1433513,Streptococcus,Streptococcus gwangjuense,,1337,237.287,,430,76.3152,
Yale-CS00040,1308,Streptococcus,Streptococcus thermophilus,,4,0.7099,,15,2.6622,
Yale-CS00040,1156431,Streptococcus,Streptococcus ilei,,5,0.8874,,0,0,
Yale-CS00040,712633,Streptococcus,Streptococcus sp. oral taxon 431,,1027,182.269,,67,11.891,
Yale-CS00040,2832643,,Caudoviricetes sp.,,0,0,,23397,4152.44,
Yale-CS00040,2382163,Streptococcus,Streptococcus koreensis,,3,0.5324,,0,0,
Yale-CS00040,2598453,Streptococcus,Streptococcus sp. 116-D4,,1982,351.76,,1289,228.768,
Yale-CS00040,1313,Streptococcus,Streptococcus pneumoniae,,4919847,873161,,4096668,727065,
Yale-CS00040,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,2,0.355,,0,0,
Yale-CS00040,1304,Streptococcus,Streptococcus salivarius,,0,0,,7,1.2423,
Yale-CS00040,1307,Streptococcus,Streptococcus suis,,21,3.727,,39192,6955.69,
Yale-CS00040,712624,Streptococcus,Streptococcus sp. oral taxon 064,,31,5.5018,,7,1.2423,
Yale-CS00040,77133,,uncultured bacterium,,61556,10924.8,,0,0,
Yale-CS00040,257758,Streptococcus,Streptococcus pseudopneumoniae,,9484,1683.19,,53154,9433.63,
Yale-CS00040,1560345,Sphingomonas,Sphingomonas panacis,,1,0.1775,,0,0,
Yale-CS00040,102684,Streptococcus,Streptococcus infantarius,,0,0,,9,1.5973,
Yale-CS00040,155900,,uncultured organism,,34,6.0342,,0,0,
Yale-CS00040,113107,Streptococcus,Streptococcus australis,,599,106.309,,274,48.6288,
Yale-CS00040,28037,Streptococcus,Streptococcus mitis,,26428,4690.37,,53936,9572.41,
Yale-CS00040,87883,Burkholderia,Burkholderia multivorans,,0,0,,1,0.1775,
Yale-CS00040,2819619,Streptococcus,Streptococcus toyakuensis,,289,51.2909,,0,0,
Yale-CS00040,2576376,Streptococcus,Streptococcus sp. 1643,,341,60.5197,,0,0,
Yale-CS00040,1303,Streptococcus,Streptococcus oralis,,9657,1713.9,,3976,705.65,
Yale-CS00040,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,13,2.3072,,0,0,
Yale-CS00163,1313,Streptococcus,Streptococcus pneumoniae,,205581,63510.1,,425852,131558,
Yale-CS00163,1318,Streptococcus,Streptococcus parasanguinis,,120613,37261,,106297,32838.3,
Yale-CS00163,1433513,Streptococcus,Streptococcus gwangjuense,,59151,18273.5,,1715,529.815,
Yale-CS00163,1305,Streptococcus,Streptococcus sanguinis,,13252,4093.94,,6206,1917.22,
Yale-CS00163,2382163,Streptococcus,Streptococcus koreensis,,21657,6690.5,,3643,1125.43,
Yale-CS00163,729,Haemophilus,Haemophilus parainfluenzae,,11406,3523.66,,710,219.34,
Yale-CS00163,46124,Granulicatella,Granulicatella adiacens,,60673,18743.7,,131,40.4698,
Yale-CS00163,1902136,Streptococcus,Streptococcus sp. NPS 308,,17788,5495.25,,102,31.5109,
Yale-CS00163,28037,Streptococcus,Streptococcus mitis,,583967,180405,,270556,83582.9,
Yale-CS00163,113107,Streptococcus,Streptococcus australis,,43144,13328.5,,14669,4531.69,
Yale-CS00163,1355,Enterococcus,Enterococcus columbae,,2,0.6179,,2,0.6179,
Yale-CS00163,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,3131,967.26,
Yale-CS00163,486,Neisseria,Neisseria lactamica,,6,1.8536,,15,4.634,
Yale-CS00163,77133,,uncultured bacterium,,87343,26982.9,,26854,8296.01,
Yale-CS00163,155900,,uncultured organism,,6281,1940.39,,0,0,
Yale-CS00163,470565,Prevotella,Prevotella histicola,,304,93.9147,,698,215.633,
Yale-CS00163,1419814,Streptococcus,Streptococcus sp. VT 162,,7870,2431.28,,1774,548.042,
Yale-CS00163,1660,Schaalia,Schaalia odontolytica,,31314,9673.83,,14958,4620.98,
Yale-CS00163,2598453,Streptococcus,Streptococcus sp. 116-D4,,39011,12051.7,,4134,1277.12,
Yale-CS00163,712122,Actinomyces,Actinomyces sp. oral taxon 414,,25,7.7233,,3,0.9268,
Yale-CS00163,1343,Streptococcus,Streptococcus vestibularis,,883,272.785,,4998,1544.03,
Yale-CS00163,1747,Cutibacterium,Cutibacterium acnes,,3,0.9268,,291,89.8986,
Yale-CS00163,2047,Rothia,Rothia dentocariosa,,12529,3870.58,,11471,3543.74,
Yale-CS00163,2819619,Streptococcus,Streptococcus toyakuensis,,6911,2135.02,,62,19.1537,
Yale-CS00163,712623,Streptococcus,Streptococcus sp. oral taxon 061,,439502,135775,,7663,2367.33,
Yale-CS00163,712633,Streptococcus,Streptococcus sp. oral taxon 431,,77911,24069,,2852,881.068,
Yale-CS00163,2610896,Streptococcus,Streptococcus sp. LPB0220,,111959,34587.5,,45,13.9018,
Yale-CS00163,28131,Prevotella,Prevotella intermedia,,260,80.3218,,24,7.4143,
Yale-CS00163,2598457,Streptococcus,Streptococcus sp. KS 6,,181,55.9163,,0,0,
Yale-CS00163,1308,Streptococcus,Streptococcus thermophilus,,21656,6690.19,,20532,6342.95,
Yale-CS00163,257758,Streptococcus,Streptococcus pseudopneumoniae,,27821,8594.74,,65145,20125.2,
Yale-CS00163,32002,Achromobacter,Achromobacter denitrificans,,2,0.6179,,0,0,
Yale-CS00163,4513,Hordeum,Hordeum vulgare,,2,0.6179,,1,0.3089,
Yale-CS00163,38284,Corynebacterium,Corynebacterium accolens,,0,0,,3,0.9268,
Yale-CS00163,87883,Burkholderia,Burkholderia multivorans,,0,0,,11842,3658.35,
Yale-CS00163,2682456,Veillonella,Veillonella nakazawae,,5674,1752.87,,22,6.7965,
Yale-CS00163,1282,Staphylococcus,Staphylococcus epidermidis,,4,1.2357,,23,7.1054,
Yale-CS00163,1303,Streptococcus,Streptococcus oralis,,215400,66543.5,,130960,40457.5,
Yale-CS00163,43675,Rothia,Rothia mucilaginosa,,183002,56534.8,,69344,21422.4,
Yale-CS00163,2832643,,Caudoviricetes sp.,,4022,1242.52,,15876,4904.57,
Yale-CS00163,44008,Enterococcus,Enterococcus cecorum,,2235,690.459,,9684,2991.68,
Yale-CS00163,28132,Prevotella,Prevotella melaninogenica,,8402,2595.63,,1815,560.708,
Yale-CS00163,39777,Veillonella,Veillonella atypica,,147,45.4127,,54,16.6822,
Yale-CS00163,217203,Achromobacter,Achromobacter spanius,,2,0.6179,,1,0.3089,
Yale-CS00163,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,7065,2182.59,,1,0.3089,
Yale-CS00163,102684,Streptococcus,Streptococcus infantarius,,855,264.135,,8531,2635.48,
Yale-CS00163,712624,Streptococcus,Streptococcus sp. oral taxon 064,,31291,9666.73,,104,32.1287,
Yale-CS00163,1156431,Streptococcus,Streptococcus ilei,,25414,7851.15,,6460,1995.69,
Yale-CS00163,488,Neisseria,Neisseria mucosa,,336,103.8,,168,51.9002,
Yale-CS00163,1304,Streptococcus,Streptococcus salivarius,,184715,57064,,41231,12737.5,
Yale-CS00163,85698,Achromobacter,Achromobacter xylosoxidans,,2,0.6179,,2,0.6179,
Yale-CS00163,2576376,Streptococcus,Streptococcus sp. 1643,,6891,2128.84,,2344,724.132,
Yale-CS00163,78535,Streptococcus,Streptococcus viridans,,1213,374.732,,3,0.9268,
Yale-CS00163,1759399,Streptococcus,Streptococcus sp. A12,,11220,3466.19,,2339,722.587,
Yale-CS00163,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,6520,2014.22,,58,17.9179,
Yale-CS00163,28449,Neisseria,Neisseria subflava,,511,157.863,,246,75.9968,
Yale-CS00163,1177574,Prevotella,Prevotella jejuni,,211,65.1842,,51,15.7554,
Yale-CS00163,1307,Streptococcus,Streptococcus suis,,3314,1023.79,,9469,2925.26,
Yale-CS00163,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,2,0.6179,
Yale-CS00168,1660,Schaalia,Schaalia odontolytica,,47213,13481,,3679,1050.48,
Yale-CS00168,28037,Streptococcus,Streptococcus mitis,,1138176,324989,,414384,118321,
Yale-CS00168,1979527,Corynebacterium,Corynebacterium kefirresidentii,,1,0.2855,,0,0,
Yale-CS00168,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,10119,2889.33,,115,32.8365,
Yale-CS00168,1303,Streptococcus,Streptococcus oralis,,132268,37767.1,,119556,34137.4,
Yale-CS00168,2832643,,Caudoviricetes sp.,,2050,585.347,,6138,1752.61,
Yale-CS00168,1902136,Streptococcus,Streptococcus sp. NPS 308,,9300,2655.47,,3748,1070.18,
Yale-CS00168,32002,Achromobacter,Achromobacter denitrificans,,1,0.2855,,0,0,
Yale-CS00168,43675,Rothia,Rothia mucilaginosa,,62311,17792,,18565,5300.96,
Yale-CS00168,85698,Achromobacter,Achromobacter xylosoxidans,,1,0.2855,,1,0.2855,
Yale-CS00168,712633,Streptococcus,Streptococcus sp. oral taxon 431,,99169,28316.2,,5313,1517.05,
Yale-CS00168,39777,Veillonella,Veillonella atypica,,220,62.8177,,14,3.9975,
Yale-CS00168,46124,Granulicatella,Granulicatella adiacens,,65826,18795.6,,6,1.7132,
Yale-CS00168,155900,,uncultured organism,,2304,657.872,,0,0,
Yale-CS00168,257758,Streptococcus,Streptococcus pseudopneumoniae,,84334,24080.3,,102791,29350.4,
Yale-CS00168,1308,Streptococcus,Streptococcus thermophilus,,11188,3194.56,,12493,3567.19,
Yale-CS00168,29394,Dolosigranulum,Dolosigranulum pigrum,,3,0.8566,,0,0,
Yale-CS00168,77133,,uncultured bacterium,,87868,25089.4,,1764,503.684,
Yale-CS00168,78535,Streptococcus,Streptococcus viridans,,5951,1699.22,,3,0.8566,
Yale-CS00168,217203,Achromobacter,Achromobacter spanius,,2,0.5711,,0,0,
Yale-CS00168,2610896,Streptococcus,Streptococcus sp. LPB0220,,72918,20820.6,,56,15.99,
Yale-CS00168,2598453,Streptococcus,Streptococcus sp. 116-D4,,41648,11892,,2981,851.18,
Yale-CS00168,1307,Streptococcus,Streptococcus suis,,7676,2191.77,,11501,3283.94,
Yale-CS00168,1353889,Achromobacter,Achromobacter pestifer,,0,0,,1,0.2855,
Yale-CS00168,2819619,Streptococcus,Streptococcus toyakuensis,,11087,3165.73,,83,23.6994,
Yale-CS00168,1318,Streptococcus,Streptococcus parasanguinis,,59251,16918.2,,54858,15663.9,
Yale-CS00168,28449,Neisseria,Neisseria subflava,,4009,1144.71,,2387,681.572,
Yale-CS00168,712122,Actinomyces,Actinomyces sp. oral taxon 414,,9,2.5698,,1,0.2855,
Yale-CS00168,1355,Enterococcus,Enterococcus columbae,,3,0.8566,,2,0.5711,
Yale-CS00168,102684,Streptococcus,Streptococcus infantarius,,293,83.6617,,10032,2864.49,
Yale-CS00168,2682456,Veillonella,Veillonella nakazawae,,168,47.9699,,8,2.2843,
Yale-CS00168,28131,Prevotella,Prevotella intermedia,,33,9.4227,,23,6.5673,
Yale-CS00168,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,2,0.5711,,3,0.8566,
Yale-CS00168,2382163,Streptococcus,Streptococcus koreensis,,9036,2580.09,,41,11.7069,
Yale-CS00168,2576376,Streptococcus,Streptococcus sp. 1643,,8341,2381.65,,1427,407.458,
Yale-CS00168,4565,Triticum,Triticum aestivum,,16,4.5686,,6,1.7132,
Yale-CS00168,113107,Streptococcus,Streptococcus australis,,21397,6109.59,,7062,2016.45,
Yale-CS00168,1313,Streptococcus,Streptococcus pneumoniae,,378794,108159,,784085,223884,
Yale-CS00168,1304,Streptococcus,Streptococcus salivarius,,107944,30821.8,,17424,4975.16,
Yale-CS00168,4932,Saccharomyces,Saccharomyces cerevisiae,,8,2.2843,,6,1.7132,
Yale-CS00168,1156431,Streptococcus,Streptococcus ilei,,5096,1455.09,,590,168.466,
Yale-CS00168,729,Haemophilus,Haemophilus parainfluenzae,,226,64.5309,,388,110.788,
Yale-CS00168,28132,Prevotella,Prevotella melaninogenica,,511,145.908,,788,225.002,
Yale-CS00168,712624,Streptococcus,Streptococcus sp. oral taxon 064,,21489,6135.86,,978,279.253,
Yale-CS00168,486,Neisseria,Neisseria lactamica,,12,3.4264,,37,10.5648,
Yale-CS00168,2047,Rothia,Rothia dentocariosa,,21250,6067.62,,19410,5542.23,
Yale-CS00168,1759399,Streptococcus,Streptococcus sp. A12,,13616,3887.84,,305,87.0882,
Yale-CS00168,2598457,Streptococcus,Streptococcus sp. KS 6,,535,152.761,,0,0,
Yale-CS00168,87883,Burkholderia,Burkholderia multivorans,,2,0.5711,,8282,2364.8,
Yale-CS00168,1433513,Streptococcus,Streptococcus gwangjuense,,79501,22700.3,,6151,1756.33,
Yale-CS00168,1916160,,Streptococcus phage IPP20,,1,0.2855,,0,0,
Yale-CS00168,44008,Enterococcus,Enterococcus cecorum,,664,189.595,,0,0,
Yale-CS00168,1419814,Streptococcus,Streptococcus sp. VT 162,,10998,3140.31,,273,77.951,
Yale-CS00168,488,Neisseria,Neisseria mucosa,,1110,316.944,,230,65.673,
Yale-CS00168,4513,Hordeum,Hordeum vulgare,,0,0,,3,0.8566,
Yale-CS00168,1177574,Prevotella,Prevotella jejuni,,456,130.204,,247,70.5271,
Yale-CS00168,1305,Streptococcus,Streptococcus sanguinis,,10027,2863.06,,4158,1187.25,
Yale-CS00168,470565,Prevotella,Prevotella histicola,,311,88.8014,,250,71.3837,
Yale-CS00168,1282,Staphylococcus,Staphylococcus epidermidis,,1,0.2855,,511,145.908,
Yale-CS00168,1343,Streptococcus,Streptococcus vestibularis,,1073,306.379,,1290,368.34,
Yale-CS00168,712623,Streptococcus,Streptococcus sp. oral taxon 061,,168482,48107.5,,17,4.8541,
Yale-CS00168,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,343,97.9385,
Yale-CS00168,1747,Cutibacterium,Cutibacterium acnes,,57,16.2755,,426,121.638,
Yale-CS00168,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,7332,2093.54,,1,0.2855,
Yale-CS00170,712122,Actinomyces,Actinomyces sp. oral taxon 414,,36,9.6373,,3,0.8031,
Yale-CS00170,2610896,Streptococcus,Streptococcus sp. LPB0220,,109521,29319.1,,71,19.0069,
Yale-CS00170,1143063,Lochmaea,Lochmaea crataegi,,2,0.5354,,0,0,
Yale-CS00170,1523415,Sphingomonas,Sphingomonas sp. AAP5,,1,0.2677,,0,0,
Yale-CS00170,1177574,Prevotella,Prevotella jejuni,,1188,318.032,,115,30.7859,
Yale-CS00170,1419814,Streptococcus,Streptococcus sp. VT 162,,5585,1495.12,,117,31.3213,
Yale-CS00170,2598453,Streptococcus,Streptococcus sp. 116-D4,,33458,8956.82,,169,45.2419,
Yale-CS00170,87883,Burkholderia,Burkholderia multivorans,,0,0,,2045,547.453,
Yale-CS00170,1759399,Streptococcus,Streptococcus sp. A12,,21501,5755.89,,1576,421.9,
Yale-CS00170,44008,Enterococcus,Enterococcus cecorum,,1110,297.151,,22,5.8895,
Yale-CS00170,28132,Prevotella,Prevotella melaninogenica,,12519,3351.38,,5364,1435.96,
Yale-CS00170,158754,Sphingomonas,uncultured Sphingomonas sp.,,0,0,,2,0.5354,
Yale-CS00170,1902136,Streptococcus,Streptococcus sp. NPS 308,,16627,4451.1,,37,9.905,
Yale-CS00170,488,Neisseria,Neisseria mucosa,,62845,16823.8,,861,230.493,
Yale-CS00170,1313,Streptococcus,Streptococcus pneumoniae,,238498,63846.7,,369111,98812.2,
Yale-CS00170,1318,Streptococcus,Streptococcus parasanguinis,,96509,25835.8,,149956,40143.7,
Yale-CS00170,102684,Streptococcus,Streptococcus infantarius,,734,196.494,,10298,2756.81,
Yale-CS00170,391953,Aquincola,Aquincola tertiaricarbonis,,2,0.5354,,0,0,
Yale-CS00170,470565,Prevotella,Prevotella histicola,,28,7.4957,,89,23.8256,
Yale-CS00170,1305,Streptococcus,Streptococcus sanguinis,,34590,9259.86,,2690,720.122,
Yale-CS00170,38304,Corynebacterium,Corynebacterium tuberculostearicum,,11,2.9447,,0,0,
Yale-CS00170,77133,,uncultured bacterium,,108855,29140.8,,7662,2051.14,
Yale-CS00170,722659,Cabera,Cabera pusaria,,5,1.3385,,0,0,
Yale-CS00170,1433513,Streptococcus,Streptococcus gwangjuense,,49906,13360,,925,247.626,
Yale-CS00170,1979527,Corynebacterium,Corynebacterium kefirresidentii,,3,0.8031,,0,0,
Yale-CS00170,2070761,Roseateles,Paucibacter aquatile,,0,0,,2,0.5354,
Yale-CS00170,287,Pseudomonas,Pseudomonas aeruginosa,,2,0.5354,,1573,421.097,
Yale-CS00170,1355,Enterococcus,Enterococcus columbae,,1,0.2677,,0,0,
Yale-CS00170,2282475,Achromobacter,Achromobacter sp. B7,,3,0.8031,,0,0,
Yale-CS00170,1660,Schaalia,Schaalia odontolytica,,90599,24253.7,,15769,4221.41,
Yale-CS00170,7038,Bemisia,Bemisia tabaci,,2,0.5354,,0,0,
Yale-CS00170,85698,Achromobacter,Achromobacter xylosoxidans,,2,0.5354,,131,35.0691,
Yale-CS00170,32002,Achromobacter,Achromobacter denitrificans,,1,0.2677,,1,0.2677,
Yale-CS00170,1282,Staphylococcus,Staphylococcus epidermidis,,1,0.2677,,998,267.168,
Yale-CS00170,2047,Rothia,Rothia dentocariosa,,103,27.5734,,133,35.6045,
Yale-CS00170,29394,Dolosigranulum,Dolosigranulum pigrum,,5,1.3385,,0,0,
Yale-CS00170,28131,Prevotella,Prevotella intermedia,,2370,634.457,,123,32.9275,
Yale-CS00170,39777,Veillonella,Veillonella atypica,,601,160.89,,181,48.4543,
Yale-CS00170,155900,,uncultured organism,,11469,3070.29,,0,0,
Yale-CS00170,2682456,Veillonella,Veillonella nakazawae,,464,124.214,,5,1.3385,
Yale-CS00170,1303,Streptococcus,Streptococcus oralis,,121810,32608.9,,123850,33155.1,
Yale-CS00170,712623,Streptococcus,Streptococcus sp. oral taxon 061,,182073,48741.5,,11801,3159.17,
Yale-CS00170,1916161,,Streptococcus phage IPP21,,3,0.8031,,0,0,
Yale-CS00170,2832643,,Caudoviricetes sp.,,4314,1154.87,,26274,7033.64,
Yale-CS00170,2576376,Streptococcus,Streptococcus sp. 1643,,2603,696.832,,1157,309.733,
Yale-CS00170,1307,Streptococcus,Streptococcus suis,,2682,717.98,,29674,7943.83,
Yale-CS00170,28037,Streptococcus,Streptococcus mitis,,456238,122136,,185057,49540.4,
Yale-CS00170,78535,Streptococcus,Streptococcus viridans,,65635,17570.7,,1,0.2677,
Yale-CS00170,257758,Streptococcus,Streptococcus pseudopneumoniae,,32738,8764.07,,62147,16637,
Yale-CS00170,712633,Streptococcus,Streptococcus sp. oral taxon 431,,265185,70990.9,,8071,2160.63,
Yale-CS00170,1283,Staphylococcus,Staphylococcus haemolyticus,,5,1.3385,,0,0,
Yale-CS00170,712624,Streptococcus,Streptococcus sp. oral taxon 064,,10879,2912.34,,299,80.0433,
Yale-CS00170,2819619,Streptococcus,Streptococcus toyakuensis,,3690,987.825,,40,10.7081,
Yale-CS00170,46124,Granulicatella,Granulicatella adiacens,,71448,19126.9,,8,2.1416,
Yale-CS00170,273384,Brevibacterium,Brevibacterium aurantiacum,,26,6.9603,,2,0.5354,
Yale-CS00170,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,1631,436.624,,3,0.8031,
Yale-CS00170,2598457,Streptococcus,Streptococcus sp. KS 6,,33,8.8342,,0,0,
Yale-CS00170,28449,Neisseria,Neisseria subflava,,161940,43351.9,,63603,17026.7,
Yale-CS00170,43675,Rothia,Rothia mucilaginosa,,77495,20745.7,,35152,9410.31,
Yale-CS00170,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,2,0.5354,,0,0,
Yale-CS00170,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,26348,7053.45,,292,78.1694,
Yale-CS00170,4513,Hordeum,Hordeum vulgare,,0,0,,11,2.9447,
Yale-CS00170,1517551,Sphingomonas,Sphingomonas sp. HMP6,,3,0.8031,,0,0,
Yale-CS00170,486,Neisseria,Neisseria lactamica,,323,86.4682,,2529,677.022,
Yale-CS00170,1308,Streptococcus,Streptococcus thermophilus,,50089,13409,,23491,6288.62,
Yale-CS00170,4565,Triticum,Triticum aestivum,,4,1.0708,,0,0,
Yale-CS00170,1156431,Streptococcus,Streptococcus ilei,,6635,1776.21,,4115,1101.6,
Yale-CS00170,729,Haemophilus,Haemophilus parainfluenzae,,24932,6674.38,,608,162.764,
Yale-CS00170,1292,Staphylococcus,Staphylococcus warneri,,1,0.2677,,0,0,
Yale-CS00170,1747,Cutibacterium,Cutibacterium acnes,,11,2.9447,,467,125.017,
Yale-CS00170,2382163,Streptococcus,Streptococcus koreensis,,16539,4427.54,,85,22.7548,
Yale-CS00170,1304,Streptococcus,Streptococcus salivarius,,376422,100769,,89636,23995.9,
Yale-CS00170,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,1,0.2677,
Yale-CS00170,1343,Streptococcus,Streptococcus vestibularis,,2015,539.422,,1634,437.427,
Yale-CS00170,113107,Streptococcus,Streptococcus australis,,25228,6753.62,,34317,9186.77,
Yale-CS00170,217203,Achromobacter,Achromobacter spanius,,0,0,,3,0.8031,
Yale-CS00162,77133,,uncultured bacterium,,78041,20410.2,,5719,1495.7,
Yale-CS00162,2682456,Veillonella,Veillonella nakazawae,,94,24.5839,,2,0.5231,
Yale-CS00162,1307,Streptococcus,Streptococcus suis,,4630,1210.89,,8629,2256.75,
Yale-CS00162,4565,Triticum,Triticum aestivum,,23,6.0152,,3,0.7846,
Yale-CS00162,28449,Neisseria,Neisseria subflava,,8809,2303.83,,6841,1789.14,
Yale-CS00162,39777,Veillonella,Veillonella atypica,,16,4.1845,,8,2.0923,
Yale-CS00162,87883,Burkholderia,Burkholderia multivorans,,0,0,,4455,1165.12,
Yale-CS00162,1902136,Streptococcus,Streptococcus sp. NPS 308,,10260,2683.31,,262,68.5212,
Yale-CS00162,1318,Streptococcus,Streptococcus parasanguinis,,78943,20646.1,,125854,32914.8,
Yale-CS00162,1343,Streptococcus,Streptococcus vestibularis,,362,94.6743,,95,24.8455,
Yale-CS00162,2047,Rothia,Rothia dentocariosa,,2559,669.259,,3103,811.532,
Yale-CS00162,1143063,Lochmaea,Lochmaea crataegi,,18,4.7076,,0,0,
Yale-CS00162,1305,Streptococcus,Streptococcus sanguinis,,2987,781.194,,1163,304.161,
Yale-CS00162,1353889,Achromobacter,Achromobacter pestifer,,4,1.0461,,0,0,
Yale-CS00162,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,3871,1012.39,,3,0.7846,
Yale-CS00162,47878,Pseudomonas,Pseudomonas azotoformans,,7,1.8307,,0,0,
Yale-CS00162,2598457,Streptococcus,Streptococcus sp. KS 6,,84,21.9686,,0,0,
Yale-CS00162,712122,Actinomyces,Actinomyces sp. oral taxon 414,,21,5.4922,,1,0.2615,
Yale-CS00162,4513,Hordeum,Hordeum vulgare,,0,0,,1,0.2615,
Yale-CS00162,28037,Streptococcus,Streptococcus mitis,,188353,49260.2,,164361,42985.6,
Yale-CS00162,78535,Streptococcus,Streptococcus viridans,,1292,337.898,,3,0.7846,
